"ID","Accident ID","Region Number","Corridor ID","Location (Intersection/Road/Street)","Corridor","Location- longitude/ X","Location- latitude/  Y","Mile Marker","Village","Date of Accident","Time of Accident","Type of Accident","Class of Road User","Age/DOB","Gender","Class of Vehicles Involved","Contributing Factor","Number of Persons Involved"
11652,38614.00,"4- Demerara- Mahaica",,"Church Street",,"-58.1574","6.8114",,,5/25/2011 0:00:00,12/30/1899 15:00:00,"D- Property Damage","F- Driver",51.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11653,38615.00,"4- Demerara- Mahaica",,"Avenue of the Republic & Church Street",,"-58.1648","6.8134",,,5/27/2011 0:00:00,12/30/1899 11:30:00,"D- Property Damage","F- Driver",,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11654,38616.00,"4- Demerara- Mahaica",,"Avenue of the Republic & Croal Street",,"-58.1658","6.8097",,,5/19/2011 0:00:00,12/30/1899 16:00:00,"D- Property Damage","F- Driver",31.00,"Male","J- Minibus;L- Lorries Van","S- Driver's Negligence",2.00
11655,38617.00,"4- Demerara- Mahaica",,"Croal & Light Street",,"-58.1658","6.8097",,,2/20/2011 0:00:00,12/30/1899 12:50:00,"C- Minor Injury","G- Rider",32.00,"Male","K- Private Cars;V-Motor Cycle","U- Cyclist's Negligence",2.00
11656,38618.00,"4- Demerara- Mahaica",,"Norton Street",,"-58.1519","6.8017",,,5/22/2011 0:00:00,12/30/1899 4:30:00,"D- Property Damage","F- Driver",21.00,"Male","K- Private Cars;N- Pickup","Q- Alcohol",3.00
11657,38619.00,"4- Demerara- Mahaica",,"Avenue of the Republic",,"-58.1651","6.8117",,,2/23/2011 0:00:00,12/30/1899 13:33:00,"D- Property Damage","G- Rider",44.00,"Female","L- Lorries Van;V-Motor Cycle","S- Driver's Negligence",2.00
11658,38620.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,5/31/2011 0:00:00,12/30/1899 14:30:00,"D- Property Damage","F- Driver",,"Female","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11659,38621.00,"4- Demerara- Mahaica",,"Main Street",,"-58.1276","6.8221",,,5/29/2011 0:00:00,12/30/1899 1:30:00,"D- Property Damage","F- Driver",40.00,"Male","K- Private Cars;L- Lorries Van","Q- Alcohol;S- Driver's Negligence",2.00
11660,38622.00,"4- Demerara- Mahaica",,"Quamina Street",,"-58.1616","6.8142",,,5/31/2011 0:00:00,12/30/1899 12:15:00,"C- Minor Injury","F- Driver",32.00,"Female","K- Private Cars","T-Pedestrian's Negligence",2.00
11661,38623.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,6/2/2011 0:00:00,12/30/1899 10:15:00,"D- Property Damage","F- Driver",55.00,"Female","K- Private Cars;N- Pickup","S- Driver's Negligence",3.00
11662,38624.00,"4- Demerara- Mahaica",,"Camp & Regent Street",,"-58.1608","6.8103",,,6/2/2011 0:00:00,12/30/1899 12:30:00,"D- Property Damage","F- Driver",25.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",3.00
11663,38625.00,"4- Demerara- Mahaica",,"Avenue of the Republic",,"-58.1651","6.8117",,,6/2/2011 0:00:00,12/30/1899 17:00:00,"D- Property Damage","F- Driver",33.00,"Male","K- Private Cars;L- Lorries Van","S- Driver's Negligence",2.00
11664,38626.00,"4- Demerara- Mahaica",,"Water Street",,"-58.1659","6.8180",,,6/1/2011 0:00:00,12/30/1899 22:10:00,"D- Property Damage","F- Driver",32.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11665,38627.00,"4- Demerara- Mahaica",,"Camp Street",,"-58.1600","6.8137",,,6/2/2011 0:00:00,12/30/1899 15:52:00,"C- Minor Injury","F- Driver",,"Male","K- Private Cars","S- Driver's Negligence",3.00
11666,38628.00,"4- Demerara- Mahaica",,"Avenue of the Republic",,"-58.1651","6.8117",,,6/3/2011 0:00:00,12/30/1899 13:00:00,"C- Minor Injury","F- Driver",28.00,"Male","L- Lorries Van;V-Motor Cycle","S- Driver's Negligence",2.00
11667,38629.00,"4- Demerara- Mahaica",,"Avenue of the Republic & Croal Street",,"-58.1658","6.8097",,,6/3/2011 0:00:00,12/30/1899 17:05:00,"B- Serious Injury","F- Driver",39.00,"Male","X-Tractor","T-Pedestrian's Negligence",2.00
11668,38630.00,"4- Demerara- Mahaica",,"Regent & Light Street",,"-58.1552","6.8087",,,6/5/2011 0:00:00,12/30/1899 13:30:00,"C- Minor Injury","F- Driver",31.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",3.00
11669,38631.00,"4- Demerara- Mahaica",,"Hadfield Street",,"-58.1650","6.8079",,,6/5/2011 0:00:00,12/30/1899 9:00:00,"D- Property Damage","F- Driver",41.00,"Male","J- Minibus;M- Hire Cars","R- Improper Overtaking",2.00
11670,38632.00,"4- Demerara- Mahaica",,"Albert Street",,"-58.1527","6.8123",,,6/3/2011 0:00:00,12/30/1899 14:10:00,"C- Minor Injury","E- Pedestrian",49.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
11671,38633.00,"4- Demerara- Mahaica",,"Camp & Brickdam",,"-58.1615","6.8077",,,6/8/2011 0:00:00,12/30/1899 22:00:00,"C- Minor Injury","F- Driver",43.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11672,38634.00,"4- Demerara- Mahaica",,"High & Lamaha Street",,"-58.1634","6.8199",,,6/3/2011 0:00:00,12/30/1899 18:45:00,"D- Property Damage","F- Driver",37.00,"Male","J- Minibus;M- Hire Cars","S- Driver's Negligence",2.00
11673,38635.00,"4- Demerara- Mahaica",,"Regent & King Street",,"-58.1641","6.8112",,,6/6/2011 0:00:00,12/30/1899 16:15:00,"C- Minor Injury","F- Driver",63.00,"Male","K- Private Cars;L- Lorries Van","S- Driver's Negligence",2.00
11674,38636.00,"4- Demerara- Mahaica",,"Charlotte & Wellington Street",,"-58.1627","6.8099",,,6/8/2011 0:00:00,,"D- Property Damage","F- Driver",26.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11675,38637.00,"4- Demerara- Mahaica",,"Camp & Croal Street",,"-58.1613","6.8084",,,6/9/2011 0:00:00,12/30/1899 19:00:00,"B- Serious Injury","F- Driver",25.00,"Male","L- Lorries Van;W-Pedal Cycle","U- Cyclist's Negligence",2.00
11676,38639.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,6/10/2011 0:00:00,12/30/1899 9:45:00,"D- Property Damage","F- Driver",43.00,"Female","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11677,38640.00,"4- Demerara- Mahaica",,"Vlissengen Road",,"-58.1474","6.8108",,,6/10/2011 0:00:00,12/30/1899 15:00:00,"D- Property Damage","F- Driver",44.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
11678,38641.00,"4- Demerara- Mahaica",,"Avenue of the Republic",,"-58.1651","6.8117",,,6/10/2011 0:00:00,12/30/1899 12:00:00,"D- Property Damage","F- Driver",29.00,"Male","L- Lorries Van;N- Pickup","S- Driver's Negligence",2.00
11679,38642.00,"4- Demerara- Mahaica",,"Croal & Sendall Place",,"-58.1633","6.8090",,,6/13/2011 0:00:00,12/30/1899 8:30:00,"D- Property Damage","F- Driver",33.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11680,38643.00,"4- Demerara- Mahaica",,"Lamaha & East Street",,"-58.1551","6.8177",,,6/8/2011 0:00:00,12/30/1899 15:49:00,"C- Minor Injury","F- Driver",18.00,"Male","K- Private Cars","T-Pedestrian's Negligence",2.00
11681,38644.00,"4- Demerara- Mahaica",,"Carmichael & New Market Street",,"-58.1623","6.8179",,,6/14/2011 0:00:00,12/30/1899 8:05:00,"D- Property Damage","F- Driver",33.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11682,38645.00,"4- Demerara- Mahaica",,"Parade Street",,"-58.1601","6.8216",,,6/15/2011 0:00:00,12/30/1899 7:25:00,"D- Property Damage","F- Driver",42.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11683,38646.00,"4- Demerara- Mahaica",,"Croal & Alexander Street",,"-58.1598","6.8081",,,6/15/2011 0:00:00,12/30/1899 15:00:00,"C- Minor Injury","G- Rider",23.00,"Male","V-Motor Cycle","T-Pedestrian's Negligence",2.00
11684,38647.00,"4- Demerara- Mahaica",,"Regent & Cummings Street",,"-58.1566","6.8092",,,6/16/2011 0:00:00,12/30/1899 23:25:00,"C- Minor Injury","F- Driver",53.00,"Male","J- Minibus;M- Hire Cars","S- Driver's Negligence",3.00
11685,38648.00,"4- Demerara- Mahaica",,"Hadfield & Smyth Street",,"-58.1637","6.8075",,,6/11/2011 0:00:00,12/30/1899 5:00:00,"D- Property Damage","F- Driver",38.00,"Male","N- Pickup","S- Driver's Negligence",2.00
11686,38649.00,"4- Demerara- Mahaica",,"Robb Street",,"-58.1599","6.8109",,,6/17/2011 0:00:00,12/30/1899 4:00:00,"D- Property Damage","F- Driver",29.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11687,38650.00,"4- Demerara- Mahaica",,"Church & Wellington Street",,"-58.1619","6.8127",,,6/17/2011 0:00:00,12/30/1899 9:45:00,"D- Property Damage","F- Driver",40.00,"Male","N- Pickup","S- Driver's Negligence",2.00
11688,38651.00,"4- Demerara- Mahaica",,"George Street",,"-58.1628","6.8054",,,6/18/2011 0:00:00,12/30/1899 2:45:00,"D- Property Damage","F- Driver",,,"N- Pickup","O- Lost Control & Runoff",1.00
11689,38652.00,"4- Demerara- Mahaica",,"Croal Street",,"-58.1581","6.8076",,,6/22/2011 0:00:00,12/30/1899 15:40:00,"C- Minor Injury","E- Pedestrian",36.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11690,38653.00,"4- Demerara- Mahaica",,"Quamina & Camp Street",,"-58.1599","6.8138",,,6/23/2011 0:00:00,12/30/1899 17:00:00,"C- Minor Injury","F- Driver",35.00,"Female","K- Private Cars;V-Motor Cycle","U- Cyclist's Negligence",3.00
11691,38654.00,"4- Demerara- Mahaica",,"Camp & Hadfield Street",,"-58.1614","6.8078",,,6/22/2011 0:00:00,12/30/1899 21:00:00,"C- Minor Injury","F- Driver",41.00,"Male","M- Hire Cars;V-Motor Cycle","S- Driver's Negligence",2.00
11692,38655.00,"4- Demerara- Mahaica",,"Cornhill Street",,"-58.1574","6.8046",,,6/24/2011 0:00:00,12/30/1899 11:50:00,"C- Minor Injury","F- Driver",39.00,"Male","M- Hire Cars","S- Driver's Negligence",2.00
11693,38656.00,"4- Demerara- Mahaica",,"Church & New Garden Street",,"-58.1504","6.8096",,,6/25/2011 0:00:00,12/30/1899 10:20:00,"C- Minor Injury","F- Driver",47.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
11694,38657.00,"4- Demerara- Mahaica",,"Kirkpatrick Street",,"-58.1655","6.8128",,,6/27/2011 0:00:00,12/30/1899 13:03:00,"D- Property Damage","F- Driver",34.00,"Male","J- Minibus;K- Private Cars;L- Lorries Van","O- Lost Control & Runoff",3.00
11695,38658.00,"4- Demerara- Mahaica",,"High Street",,"-58.1669","6.8063",,,6/28/2011 0:00:00,12/30/1899 11:53:00,"D- Property Damage","F- Driver",54.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11696,38659.00,"4- Demerara- Mahaica",,"Croal Street",,"-58.1581","6.8076",,,6/29/2011 0:00:00,12/30/1899 11:07:00,"D- Property Damage","F- Driver",,"Male","J- Minibus;K- Private Cars","O- Lost Control & Runoff;P- Speeding",3.00
11697,38660.00,"4- Demerara- Mahaica",,"Church & Peter Rose Street",,"-58.1491","6.8093",,,6/30/2011 0:00:00,12/30/1899 9:50:00,"B- Serious Injury","F- Driver",83.00,"Male","N- Pickup;V-Motor Cycle","U- Cyclist's Negligence",2.00
11698,38661.00,"4- Demerara- Mahaica",,"Camp & Woolford Avenue",,"-58.1581","6.8198",,,7/2/2011 0:00:00,12/30/1899 6:30:00,"D- Property Damage","F- Driver",30.00,"Male","J- Minibus;N- Pickup","S- Driver's Negligence",2.00
11699,38662.00,"4- Demerara- Mahaica",,"Vlissengen Road & Home Strech Avenue",,"-58.1508","6.8058",,,7/3/2011 0:00:00,12/30/1899 1:30:00,"D- Property Damage","F- Driver",33.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11700,38663.00,"4- Demerara- Mahaica",,"Church & Cummings Street",,"-58.1561","6.8111",,,7/4/2011 0:00:00,12/30/1899 23:55:00,"D- Property Damage","F- Driver",21.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
11701,38664.00,"4- Demerara- Mahaica",,"Durban & Smyth Street",,"-58.1641","6.8059",,,7/5/2011 0:00:00,12/30/1899 12:20:00,"D- Property Damage","F- Driver",54.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11702,38665.00,"4- Demerara- Mahaica",,"New Market & Carmichael Street",,"-58.1621","6.8179",,,7/2/2011 0:00:00,12/30/1899 11:30:00,"D- Property Damage","F- Driver",26.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11703,38666.00,"4- Demerara- Mahaica",,"Lamaha & Camp Street",,"-58.1584","6.8186",,,7/7/2011 0:00:00,12/30/1899 23:30:00,"B- Serious Injury","F- Driver",,,"J- Minibus;K- Private Cars","P- Speeding;S- Driver's Negligence",
11704,38667.00,"4- Demerara- Mahaica",,"Camp & Lamaha Street",,"-58.1584","6.8186",,,7/8/2011 0:00:00,12/30/1899 8:30:00,"C- Minor Injury","F- Driver",30.00,"Male","K- Private Cars","T-Pedestrian's Negligence",2.00
11705,38668.00,"4- Demerara- Mahaica",,"Lombard Street",,"-58.1675","6.8071",,,7/8/2011 0:00:00,12/30/1899 13:00:00,"D- Property Damage","G- Rider",22.00,"Male","N- Pickup;V-Motor Cycle","U- Cyclist's Negligence",2.00
11706,38669.00,"4- Demerara- Mahaica",,"Croal & Wellington Street",,"-58.1629","6.8089",,,7/8/2011 0:00:00,12/30/1899 13:30:00,"D- Property Damage","F- Driver",35.00,"Male","J- Minibus;L- Lorries Van","S- Driver's Negligence",2.00
11707,38670.00,"4- Demerara- Mahaica",,"Irving & Forshaw Street",,"-58.1475","6.8104",,,7/9/2011 0:00:00,12/30/1899 2:30:00,"D- Property Damage","F- Driver",26.00,"Male","K- Private Cars;M- Hire Cars","P- Speeding;S- Driver's Negligence",2.00
11708,38671.00,"4- Demerara- Mahaica",,"Avenue of the Republic & Regent Street",,"-58.1653","6.8115",,,7/10/2011 0:00:00,12/30/1899 15:00:00,"A- Fatal","G- Rider",33.00,"Male","V-Motor Cycle","T-Pedestrian's Negligence",2.00
11709,38672.00,"4- Demerara- Mahaica",,"Hardina Street",,"-58.1650","6.8079",,,7/9/2011 0:00:00,12/30/1899 21:30:00,"D- Property Damage","F- Driver",23.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11710,38673.00,"4- Demerara- Mahaica",,"United Nation Place",,"-58.1608","6.8054",,,7/12/2011 0:00:00,12/30/1899 14:30:00,"D- Property Damage","F- Driver",38.00,"Male","L- Lorries Van;N- Pickup","S- Driver's Negligence",2.00
11711,38674.00,"4- Demerara- Mahaica",,"Regent & Light Street",,"-58.1552","6.8087",,,7/12/2011 0:00:00,12/30/1899 13:00:00,"D- Property Damage","F- Driver",43.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11712,38675.00,"4- Demerara- Mahaica",,"South Road & King Street",,"-58.1645","6.8096",,,7/13/2011 0:00:00,12/30/1899 16:45:00,"D- Property Damage","F- Driver",62.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11713,38676.00,"4- Demerara- Mahaica",,"Avenue of th Republic & North Road",,"-58.1534","6.8099",,,7/12/2011 0:00:00,12/30/1899 7:15:00,"D- Property Damage","F- Driver",44.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11714,38677.00,"4- Demerara- Mahaica",,"Symth & Hadfield Street",,"-58.1637","6.8075",,,7/15/2011 0:00:00,12/30/1899 8:30:00,"D- Property Damage","F- Driver",32.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11715,38678.00,"4- Demerara- Mahaica",,"Brickdam & Austin Place",,"-58.1593","6.8072",,,7/15/2011 0:00:00,12/30/1899 11:15:00,"D- Property Damage","F- Driver",61.00,"Male","M- Hire Cars;V-Motor Cycle","S- Driver's Negligence",2.00
11716,38679.00,"4- Demerara- Mahaica",,"5th Street Albertown",,"-58.1549","6.8123",,,7/15/2011 0:00:00,12/30/1899 10:30:00,"D- Property Damage","F- Driver",35.00,"Male","N- Pickup","S- Driver's Negligence",2.00
11717,38680.00,"4- Demerara- Mahaica",,"Brickdam Brummel Place",,"-58.1543","6.8059",,,7/15/2011 0:00:00,12/30/1899 13:25:00,"B- Serious Injury","F- Driver",31.00,"Female","K- Private Cars;V-Motor Cycle","U- Cyclist's Negligence",2.00
11718,38681.00,"4- Demerara- Mahaica",,"Hadfield & John Street",,"-58.1389","6.8111",,,7/15/2011 0:00:00,12/30/1899 23:33:00,"D- Property Damage","F- Driver",43.00,"Male","M- Hire Cars;N- Pickup","S- Driver's Negligence",2.00
11719,38682.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,7/16/2011 0:00:00,12/30/1899 11:40:00,"C- Minor Injury","F- Driver",39.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
11720,38683.00,"4- Demerara- Mahaica",,"Durban & John Street",,"-58.1402","6.7996",,,7/17/2011 0:00:00,12/30/1899 7:55:00,"B- Serious Injury","F- Driver",30.00,"Female","M- Hire Cars;W-Pedal Cycle","U- Cyclist's Negligence",2.00
11721,38684.00,"4- Demerara- Mahaica",,"Princess & High Street",,"-58.1671","6.8048",,,7/17/2011 0:00:00,12/30/1899 22:30:00,"D- Property Damage","F- Driver",24.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",2.00
11722,38685.00,"4- Demerara- Mahaica",,"Cummings Street",,"-58.1553","6.8140",,,7/16/2011 0:00:00,12/30/1899 15:30:00,"C- Minor Injury","E- Pedestrian",39.00,"Female","Z- Animal Drawn","T-Pedestrian's Negligence",2.00
11723,38686.00,"4- Demerara- Mahaica",,"Hadfield & Symth Street",,"-58.1637","6.8075",,,7/19/2011 0:00:00,12/30/1899 15:30:00,"D- Property Damage","F- Driver",39.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11724,38687.00,"4- Demerara- Mahaica",,"Cummings & Charlotte Street",,"-58.1568","6.8083",,,7/15/2011 0:00:00,12/30/1899 17:30:00,"D- Property Damage","F- Driver",32.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
11725,38688.00,"4- Demerara- Mahaica",,"Camp & Quamina Street",,"-58.1599","6.8138",,,7/20/2011 0:00:00,12/30/1899 19:20:00,"C- Minor Injury","F- Driver",60.00,"Male","J- Minibus;K- Private Cars","S- Driver's Negligence",7.00
11726,38689.00,"4- Demerara- Mahaica",,"Norton & Halley Street",,"-58.1525","6.8019",,,7/21/2011 0:00:00,12/30/1899 6:10:00,"D- Property Damage","F- Driver",51.00,"Male","M- Hire Cars","S- Driver's Negligence",2.00
11727,38690.00,"4- Demerara- Mahaica",,"Church & New Garden",,"-58.1504","6.8096",,,7/21/2011 0:00:00,12/30/1899 16:30:00,"D- Property Damage","F- Driver",21.00,"Male","K- Private Cars","S- Driver's Negligence",2.00
11728,38691.00,"4- Demerara- Mahaica",,"Cowan & High Street",,"-58.1633","6.8206",,,7/21/2011 0:00:00,12/30/1899 20:10:00,"B- Serious Injury","F- Driver",27.00,"Male","K- Private Cars","Q- Alcohol",3.00
11729,38692.00,"4- Demerara- Mahaica",,"Irving & Forshaw Street",,"-58.1475","6.8104",,,7/21/2011 0:00:00,12/30/1899 18:20:00,"B- Serious Injury","F- Driver",43.00,"Male","N- Pickup;W-Pedal Cycle","U- Cyclist's Negligence",2.00
11730,38693.00,"4- Demerara- Mahaica",,"Middle & Carmichael Street",,"-58.1626","6.8163",,,7/21/2011 0:00:00,12/30/1899 17:30:00,"D- Property Damage","F- Driver",30.00,"Female","N- Pickup","S- Driver's Negligence",2.00
11731,38694.00,"4- Demerara- Mahaica",,"East & Quamina",,"-58.1566","6.8129",,,7/22/2011 0:00:00,12/30/1899 16:35:00,"D- Property Damage","F- Driver",45.00,"Female","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11732,38695.00,"4- Demerara- Mahaica",,"South Road & Albert Street",,"-58.1542","6.8069",,,7/24/2011 0:00:00,12/30/1899 8:30:00,"C- Minor Injury","F- Driver",40.00,"Male","J- Minibus;V-Motor Cycle","U- Cyclist's Negligence",2.00
11733,38696.00,"4- Demerara- Mahaica",,"Robb Street",,"-58.1599","6.8109",,,7/24/2011 0:00:00,12/30/1899 21:30:00,"D- Property Damage","F- Driver",22.00,"Female","K- Private Cars;M- Hire Cars","S- Driver's Negligence",3.00
11734,38697.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,7/24/2011 0:00:00,12/30/1899 10:00:00,"D- Property Damage","F- Driver",42.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11735,38698.00,"4- Demerara- Mahaica",,"Regent Street",,"-58.1604","6.8102",,,7/24/2011 0:00:00,12/30/1899 13:00:00,"D- Property Damage","F- Driver",32.00,"Female","K- Private Cars;L- Lorries Van","S- Driver's Negligence",3.00
11736,38699.00,"4- Demerara- Mahaica",,"Middle Street",,"-58.1596","6.8155",,,7/28/2011 0:00:00,12/30/1899 13:45:00,"D- Property Damage","F- Driver",21.00,"Female","M- Hire Cars;N- Pickup","S- Driver's Negligence",2.00
11737,38700.00,"4- Demerara- Mahaica",,"Camp & Brickdam",,"-58.1615","6.8077",,,7/26/2011 0:00:00,12/30/1899 14:10:00,"D- Property Damage","F- Driver",31.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11738,38701.00,"4- Demerara- Mahaica",,"Robb & Wellingtown Street",,"-58.1622","6.8115",,,7/27/2011 0:00:00,12/30/1899 14:30:00,"C- Minor Injury","F- Driver",52.00,"Male","K- Private Cars;V-Motor Cycle","S- Driver's Negligence",2.00
11739,38702.00,"4- Demerara- Mahaica",,"Avenue of the Republic",,"-58.1651","6.8117",,,7/25/2011 0:00:00,12/30/1899 14:10:00,"D- Property Damage","F- Driver",50.00,"Female","L- Lorries Van;N- Pickup","S- Driver's Negligence",2.00
11740,38703.00,"4- Demerara- Mahaica",,"Robb Street",,"-58.1599","6.8109",,,7/22/2011 0:00:00,12/30/1899 23:00:00,"D- Property Damage","F- Driver",25.00,"Male","K- Private Cars;M- Hire Cars","S- Driver's Negligence",2.00
11741,38704.00,"4- Demerara- Mahaica",,"Hadfield Street",,"-58.1650","6.8079",,,7/25/2011 0:00:00,12/30/1899 8:30:00,"D- Property Damage","F- Driver",59.00,"Male","J- Minibus;K- Private Cars;N- Pickup","S- Driver's Negligence",3.00
11742,38705.00,"4- Demerara- Mahaica",,"North Road & Avenue of the Republic",,"-58.1648","6.8130",,,7/27/2011 0:00:00,12/30/1899 12:15:00,"D- Property Damage","F- Driver",21.00,"Male","K- Private Cars;N- Pickup","S- Driver's Negligence",2.00
11743,38706.00,"4- Demerara- Mahaica",,"Main & Quamina Street",,"-58.1647","6.8151",,,7/30/2011 0:00:00,12/30/1899 12:35:00,"B- Serious Injury","F- Driver",51.00,"Male","M- Hire Cars","S- Driver's Negligence",2.00
11744,38707.00,"4- Demerara- Mahaica",,"Cummings & North Road",,"-58.1562","6.8107",,,7/31/2011 0:00:00,12/30/1899 18:40:00,"D- Property Damage","F- Driver",59.00,"Female","K- Private Cars","S- Driver's Negligence",2.00
