"code","manufacturer","category","creation_date","promised_date","need_by_date","transaction_date","qty_recv","unit_cost","total"
"FDC","TCT MOBILE US INC","GOPHONE",2018-01-10,2018-03-20,2018-03-20,2018-03-20,4320,87,375840
"FDC","TCT MOBILE US INC","PHONE",2018-02-22,2018-03-20,2018-03-20,2018-03-20,600,450,270000
"FDC","ZTE USA","GOPHONE",2018-01-16,2018-03-20,2018-03-20,2018-03-20,4320,77.6,335232
"FDC","ZTE USA","GOPHONE",2018-01-16,2018-03-20,2018-03-20,2018-03-20,4320,77.6,335232
"FDC","ZTE USA","GOPHONE",2018-01-16,2018-03-20,2018-03-20,2018-03-20,4320,77.6,335232
"FDC","ZTE USA","GOPHONE",2018-01-16,2018-03-20,2018-03-20,2018-03-20,4320,77.6,335232
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,5785,704,4072640
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,4795,704,3375680
"FDC","SAMSUNG","PHONE",2018-02-22,2018-03-21,2018-03-21,2018-03-21,3285,704,2312640
"FDC","SAMSUNG","PHONE",2018-02-22,2018-03-21,2018-03-21,2018-03-21,1920,704,1351680
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,4875,816,3978000
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,5025,816,4100400
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,3110,816,2537760
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-21,2970,816,2423520
"FDC","ZTE USA","GOPHONE",2017-08-16,2018-03-21,2018-03-21,2018-03-21,4900,80.05,392245
"FDC","ZTE USA","GOPHONE",2017-10-30,2018-03-21,2018-03-21,2018-03-21,9800,80.05,784490
"FDC","ZTE USA","GOPHONE",2018-01-15,2018-03-20,2018-03-20,2018-03-22,1296,92.5,119880
"FDC","ZTE USA","GOPHONE",2017-11-28,2018-03-20,2018-03-20,2018-03-22,2160,92.5,199800
"FDC","SAMSUNG","PHONE",2018-02-21,2018-03-22,2018-03-22,2018-03-22,3780,765,2891700
"FDC","SAMSUNG","PHONE",2018-02-21,2018-03-22,2018-03-22,2018-03-22,1800,591,1063800
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-22,480,816,391680
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-22,480,816,391680
"FDC","SAMSUNG","PHONE",2018-02-27,2018-03-22,2018-03-22,2018-03-22,6300,591,3723300
"FDC","SAMSUNG","PHONE",2018-02-27,2018-03-22,2018-03-22,2018-03-22,6300,591,3723300
"FDC","SAMSUNG","PHONE",2018-03-20,2018-03-21,2018-03-21,2018-03-22,480,816,391680
"FDC","SAMSUNG","PHONE",2018-03-15,2018-03-21,2018-03-21,2018-03-22,5760,816,4700160
"FDC","SAMSUNG","PHONE",2018-02-22,2018-03-21,2018-03-21,2018-03-22,640,704,450560
"FDC","SAMSUNG","GOPHONE",2018-02-20,2018-03-22,2018-03-22,2018-03-22,1296,130,168480
"FDC","SAMSUNG","PHONE",2018-02-20,2018-03-20,2018-03-20,2018-03-22,6930,170,1178100
"FDC","LG ELECTRONICS","PHONE",2018-03-05,2018-03-21,2018-03-21,2018-03-23,480,291.24,139795.2
"FDC","LG ELECTRONICS","PHONE",2018-03-05,2018-03-27,2018-03-27,2018-03-23,630,719.99,453593.7
"FDC","LG ELECTRONICS","PHONE",2018-02-21,2018-03-27,2018-03-27,2018-03-23,630,719.99,453593.7
"FDC","LG ELECTRONICS","PHONE",2018-03-05,2018-03-22,2018-03-22,2018-03-23,630,291.24,183481.2
"FDC","SAMSUNG","PHONE",2018-02-27,2018-03-22,2018-03-22,2018-03-23,5670,765,4337550
"FDC","SAMSUNG","PHONE",2018-02-21,2018-03-23,2018-03-23,2018-03-23,3150,591,1861650
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,1415,675,955125
"FDC","SAMSUNG","PHONE",2018-02-22,2018-03-28,2018-03-28,2018-03-23,4125,704,2904000
"FDC","SAMSUNG","PHONE",2018-03-13,2018-03-28,2018-03-28,2018-03-23,1800,816,1468800
"FDC","SAMSUNG","PHONE",2018-02-20,2018-03-23,2018-03-23,2018-03-23,5660,130,735800
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,4975,816,4059600
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,5760,816,4700160
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,5605,704,3945920
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,6720,704,4730880
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,5760,816,4700160
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,1800,865,1557000
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-23,2018-03-23,2018-03-23,3060,865,2646900
"FDC","SAMSUNG","PHONE",2018-03-13,2018-03-28,2018-03-28,2018-03-26,5760,816,4700160
"FDC","SAMSUNG","PHONE",2018-03-13,2018-03-28,2018-03-28,2018-03-26,615,816,501840
"FDC","SAMSUNG","PHONE",2018-03-13,2018-03-28,2018-03-28,2018-03-26,2885,816,2354160
"FDC","SAMSUNG","PHONE",2018-03-22,2018-03-28,2018-03-28,2018-03-26,5760,816,4700160
"FDC","SAMSUNG","PHONE",2018-02-22,2018-03-28,2018-03-28,2018-03-26,6635,704,4671040
